@relation PulsarCandidates_2015-10-10T01:40:44.232542
@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}
@data
82.9093633786,70.3567212635,0.98238516371,0.518634685365,0.76414680481,0.326344400644,0.957068106291,0.839643704465,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index204299HR_2320-43_IA_search_DM48.825_ACCEL_50_ACCEL_Cand_99.pfd
119.751674177,78.3062239494,0.207798697649,-1.22926579987,9.20422077179,7.31215953827,0.476400240373,-1.29712951904,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index872102HR_2305-43_IA_search_DM2.670_ACCEL_50_ACCEL_Cand_102.pfd
125.921298518,78.380101594,0.180594600456,-1.49466131233,17.7820053101,16.3912887573,0.683599757097,-1.12271046096,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index112249HR_2342-43_IA_search_DM9.320_ACCEL_50_ACCEL_Cand_49.pfd
135.377604567,97.9673634953,-0.191066043555,-1.58442985358,2.86594104767,2.30633044243,0.678945977328,-0.681521484839,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index258550HR_2320-43_IA_search_DM45.175_ACCEL_50_ACCEL_Cand_50.pfd
130.208535558,81.3155796207,-0.0249794654603,-1.45554115839,8.8310842514,6.54928636551,0.341146059448,-1.3804915089,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index242138HR_2349-43_IA_search_DM9.590_ACCEL_50_ACCEL_Cand_138.pfd
146.246407668,68.7514805143,-0.329924236324,-0.830040615531,431.65802002,379.469207764,0.854419750509,-0.632231258066,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index1118HR_2313-43_IA_search_DM98.400_ACCEL_50_ACCEL_Cand_18.pfd
136.911948446,65.2055738467,0.00645976058256,-0.948894590359,20.3242263794,11.8989925385,-0.0566164111078,-1.15892167949,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index183646HR_2342-43_IA_search_DM317.40_ACCEL_50_ACCEL_Cand_46.pfd
128.760250452,69.2246163285,0.0218715190869,-1.01887893267,1.50517094135,0.663576126099,0.493779312264,-0.749252402961,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index1348142HR_2313-43_IA_search_DM4.590_ACCEL_50_ACCEL_Cand_142.pfd
119.286609767,58.974828737,0.167358080285,-0.598127880513,1.00133812428,0.394000679255,0.15328289819,-1.44434895349,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index1499122HR_2313-43_IA_search_DM11.640_ACCEL_50_ACCEL_Cand_122.pfd
145.323891044,74.1493145537,-0.309579439627,-1.24128573179,3.04667305946,1.30340707302,-0.13689364857,-1.18382374278,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index70641HR_2327-43_IA_search_DM17.070_ACCEL_50_ACCEL_Cand_41.pfd
129.99107511,110.161597231,-0.0372357180098,-1.74341679315,2.19929838181,1.59712123871,0.711848017709,0.175549596321,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index194747HR_2305-43_IA_search_DM46.000_ACCEL_50_ACCEL_Cand_47.pfd
145.259038851,62.4581150069,-0.582529359937,-0.110057849032,121.572303772,72.0581588745,0.183594402011,-0.712513643583,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index55766HR_2313-43_IA_search_DM6.710_ACCEL_50_ACCEL_Cand_66.pfd
144.699876725,52.1103976436,-0.4232181604,1.03107823293,0.651201069355,0.1444645226,0.651397584598,0.51842651372,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index1526138HR_2349-43_IA_search_DM3.940_ACCEL_50_ACCEL_Cand_138.pfd
124.12286752,72.9362140332,-0.0405877551382,-1.29983793051,4.47969245911,3.24398899078,0.704839320533,-1.02795808916,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index84033HR_2342-43_IA_search_DM38.625_ACCEL_50_ACCEL_Cand_33.pfd
136.159929824,76.5382580572,-0.332137139241,-1.02930967311,271.475036621,247.475357056,0.462222460502,-1.44942758536,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index380218HR_2357-43_IA_search_DM1.080_ACCEL_50_ACCEL_Cand_218.pfd
153.524894118,94.3845634911,-0.745174054765,-0.907491853016,0.529408633709,0.409585237503,0.41610938915,-1.3405582449,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index221943HR_2305-43_IA_search_DM22.140_ACCEL_50_ACCEL_Cand_43.pfd
133.20632911,75.1583708362,-0.0784529502135,-1.32998754563,8.6902179718,6.22172784805,0.298463433593,-1.47060711623,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index134754HR_2349-43_IA_search_DM1.560_ACCEL_50_ACCEL_Cand_54.pfd
125.110310226,81.8191154885,0.149366305019,-1.40811938558,523.061340332,263.308685303,-0.0380812666837,-0.778611855615,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index4317HR_2349-43_IA_search_DM6.730_ACCEL_50_ACCEL_Cand_7.pfd
118.713078501,79.9203862833,0.160284849077,-1.14482015689,51.3974838257,37.5789680481,0.408074897153,-1.25823039086,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index51143HR_2357-43_IA_search_DM9.020_ACCEL_50_ACCEL_Cand_43.pfd
132.216946385,72.5846251627,-0.115147195067,-1.241383835,1.94343662262,1.47298645973,0.813683846028,-0.871748003202,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index1442163HR_2313-43_IA_search_DM1.870_ACCEL_50_ACCEL_Cand_163.pfd
86.882771315,63.9082877095,1.10052876889,0.52360966794,33.0956878662,13.1349592209,-0.199832147603,-0.667123058626,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index63421HR_2335-43_IA_search_DM121.20_ACCEL_50_ACCEL_Cand_21.pfd
138.570026259,59.755840321,-0.140762383539,0.115808903037,0.515193581581,0.184287413955,0.441983101063,-0.523149069051,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index248563HR_2335-43_IA_search_DM37.675_ACCEL_50_ACCEL_Cand_63.pfd
137.829059607,57.0484842532,-0.319861875585,0.081125737144,28.8239765167,20.9036407471,0.896597886758,-0.417401188933,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index39925HR_2305-43_IA_search_DM153.80_ACCEL_50_ACCEL_Cand_25.pfd
102.125881698,78.6033943541,0.587865703186,-1.00784310384,14.1133422852,5.21514415741,-0.325042488999,-1.15171254359,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index63718HR_2305-43_IA_search_DM124.30_ACCEL_50_ACCEL_Cand_18.pfd
119.900701334,83.3026235643,0.124025067007,-1.42482881168,18.1104202271,13.2397546768,0.475313650803,-1.00630627172,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index23932HR_2342-43_IA_search_DM16.440_ACCEL_50_ACCEL_Cand_32.pfd
114.29150213,54.6079811081,-0.0752555774073,-0.438284000701,5.97305965424,2.50751519203,0.853406571166,0.560424355591,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index58384HR_2313-43_IA_search_DM91.150_ACCEL_50_ACCEL_Cand_84.pfd
127.482361639,60.2139952884,-0.172193965862,-0.88771333656,2.96992373466,2.14784264565,0.510420621061,-1.30899227912,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index943102HR_2320-43_IA_search_DM46.225_ACCEL_50_ACCEL_Cand_102.pfd
143.336961344,70.9054058705,-0.341153008347,-1.11826405203,3.57275295258,1.45533752441,-0.209998906556,-1.12729263937,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index88743HR_2313-43_IA_search_DM47.675_ACCEL_50_ACCEL_Cand_43.pfd
124.936750131,70.4329896889,0.0925188125364,-1.30216426487,2.85448861122,1.90197193623,1.66845588866,2.63093486998,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index31428HR_2357-43_IA_search_DM24.820_ACCEL_50_ACCEL_Cand_28.pfd
122.698718404,83.1162795202,-0.0313163802009,-1.31930793018,0.508533716202,0.169554084539,0.0995399050653,-0.176480057473,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index208186HR_2320-43_IA_search_DM49.075_ACCEL_50_ACCEL_Cand_86.pfd
125.96143325,77.0058467099,-0.0206715361454,-1.36819842883,3.26311159134,2.27045154572,0.453818607766,-1.30263120004,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index2424312HR_2335-43_IA_search_DM1.080_ACCEL_50_ACCEL_Cand_312.pfd
129.990794742,67.8962863536,-0.00800239443423,-0.946854203432,1.78100848198,0.95582473278,0.538150628735,-1.21717703796,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index48168HR_2327-43_IA_search_DM20.170_ACCEL_50_ACCEL_Cand_68.pfd
114.319601274,85.8658032345,0.282716244629,-1.10337663651,0.731911540031,0.529437303543,0.562061416915,-0.656432994828,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index182443HR_2305-43_IA_search_DM43.200_ACCEL_50_ACCEL_Cand_43.pfd
152.863420504,74.7095541119,-0.595758068977,-0.913081931332,3.41502404213,1.40467441082,0.216123113725,-0.826233130009,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index50736HR_2305-43_IA_search_DM55.500_ACCEL_50_ACCEL_Cand_36.pfd
114.260052293,69.2863552667,0.402380095189,-0.868398891082,33.5142059326,19.1780166626,0.00124004942945,-1.2642499836,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index7164HR_2342-43_IA_search_DM74.500_ACCEL_50_ACCEL_Cand_4.pfd
136.585907257,101.610280462,0.0377904415805,-1.6037475915,0.91789919138,0.73226082325,0.952097546995,-0.0260163906064,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index316064HR_2349-43_IA_search_DM25.375_ACCEL_50_ACCEL_Cand_64.pfd
155.899887509,80.8764604477,-0.461422859708,-1.26700813362,15.312710762,5.05617761612,-0.40743381701,-1.2447981178,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index1441290HR_2335-43_IA_search_DM2.800_ACCEL_50_ACCEL_Cand_290.pfd
133.895976373,52.4148060628,0.00308850877411,-0.290140127113,0.790928661823,0.295017629862,0.537962546898,-1.11099194602,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index1682147HR_2313-43_IA_search_DM7.730_ACCEL_50_ACCEL_Cand_147.pfd
104.067426544,106.345639616,0.54508148103,-1.52241130633,0.91759198904,0.537990570068,0.436639196257,-1.11268489106,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index191268HR_2305-43_IA_search_DM13.780_ACCEL_50_ACCEL_Cand_68.pfd
118.496580276,93.9208654248,0.0630675246058,-1.40423865041,2.68755745888,1.80865073204,0.44295288496,-0.841957367771,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index227491HR_2313-43_IA_search_DM26.125_ACCEL_50_ACCEL_Cand_91.pfd
116.61052584,64.3963711197,-0.0251810207581,-0.894906309325,0.952738344669,0.438283979893,0.633628478998,-0.833289676057,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index96049HR_2305-43_IA_search_DM27.300_ACCEL_50_ACCEL_Cand_49.pfd
118.244389556,59.9544998583,-0.0803718480868,-0.671265923937,0.906204223633,0.227772191167,0.178167819742,-0.505904062876,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index119820HR_2141-52_IA_search_DM119.00_ACCEL_50_ACCEL_Cand_20.pfd
102.325464452,97.5977112812,0.598299345743,-1.15377800053,3.82911205292,2.61959958076,0.620960097026,-0.707304967978,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index296831HR_2327-43_IA_search_DM44.325_ACCEL_50_ACCEL_Cand_31.pfd
136.221973933,88.5131628077,-0.231859601163,-1.26106474759,2.19449830055,1.52068769932,0.509517567502,-0.851667826053,?%/home/bhaswati/Machine_Learning/5june2k15/pfd/index261059HR_2349-43_IA_search_DM22.180_ACCEL_50_ACCEL_Cand_59.pfd
